rv,jumps,dts,vix,rets,c,vixann
1.2709e-05,0.0,['21/12/1990'],0.0001698001322751323,0.004925448487833307,1.27092847728896e-05,22.66
4.9629e-05,4.49626187524467e-05,['24/12/1990'],0.00019095267857142858,-0.005592094977781179,4.66686620796791e-06,24.03
9.1757e-06,0.0,['26/12/1990'],0.00019334404761904762,0.002875522223532854,9.17567151457753e-06,24.18
1.9014e-05,0.0,['27/12/1990'],0.0002035502976190476,-0.0077677363596071435,1.90139903795495e-05,24.81
1.5398e-05,0.0,['28/12/1990'],0.0002075074404761905,0.0013089604766929489,1.53981556253724e-05,25.05
1.1242e-05,0.0,['31/12/1990'],0.00023012711640211638,0.00455277442853207,1.12421757711267e-05,26.38
4.7509e-05,0.0,['2/01/1991'],0.00023433346560846564,-0.011482301371044123,4.75090612353878e-05,26.62
5.4049e-05,0.0,['3/01/1991'],0.00025796458333333336,-0.014004794262097104,5.40486601614486e-05,27.93
6.1568e-05,0.0,['4/01/1991'],0.00024447622354497364,-0.0028308802405294957,6.15676306126757e-05,27.19
9.5363e-05,0.0,['7/01/1991'],0.00027715029761904756,-0.01747263356064419,9.53627654722247e-05,28.95
6.237e-05,0.0,['8/01/1991'],0.0003052064814814815,-0.0017133614623928363,6.2370453647385e-05,30.38
0.00049428,0.0,['9/01/1991'],0.0003666964285714285,-0.010887893123506562,0.000494276630994819,33.3
6.0085e-05,0.0,['10/01/1991'],0.0003245928902116402,0.009712226114887399,6.00852409884707e-05,31.33
1.8589e-05,0.0,['11/01/1991'],0.00035208892195767207,0.002223070021232484,1.85894142186208e-05,32.63
0.00023628,0.000177158131193545,['14/01/1991'],0.00043334656084656096,-0.008730062455146835,5.91246017576123e-05,36.2
2.773e-05,0.0,['15/01/1991'],0.000432389417989418,0.003960274729827892,2.77295680903653e-05,36.16
5.5961e-05,0.0,['16/01/1991'],0.00036449735449735457,0.007747300219681927,5.5961012377494e-05,33.2
0.0010101,0.00067304829313397,['17/01/1991'],0.0002491741071428571,0.03664209717252148,0.000337078107441609,27.45
6.8793e-05,0.0,['18/01/1991'],0.00021317860449735453,0.012905359359231885,6.87934877091019e-05,25.39
0.00011988,9.4551891008197e-05,['21/01/1991'],0.00019575029761904759,-0.003527872313688892,2.53307864152492e-05,24.33
5.0089e-05,0.0,['22/01/1991'],0.00020502976190476193,-0.008341343843195046,5.0089053248878e-05,24.9
4.6479e-05,0.0,['23/01/1991'],0.00018920846560846566,0.0057705317145856075,4.64793311955334e-05,23.92
7.0701e-05,0.0,['24/01/1991'],0.00017281071428571428,0.013744783971063776,7.07008739721617e-05,22.86
5.0925e-05,0.0,['25/01/1991'],0.0001629761904761905,0.0038458719236885083,5.09247880542964e-05,22.2
2.797e-05,0.0,['28/01/1991'],0.0001756952711640212,-0.00011902990640457064,2.79696316184136e-05,23.05
2.7764e-05,0.0,['29/01/1991'],0.00017752939814814819,-0.0005655856194349209,2.77641398220628e-05,23.17
4.6205e-05,0.0,['30/01/1991'],0.0001510174933862434,0.014983656756874384,4.620503309815e-05,21.37
1.9767e-05,0.0,['31/01/1991'],0.0001445860119047619,0.008819635465540227,1.97670524070588e-05,20.91
9.5318e-05,0.0,['1/02/1991'],0.000146389417989418,-0.002561939157837562,9.5317907238145e-05,21.04
3.8707e-05,0.0,['4/02/1991'],0.0001580223544973545,0.015302805166739058,3.87074686615606e-05,21.86
8.3463e-05,0.0,['5/02/1991'],0.0001522921957671958,0.008347675689950625,8.34625912080247e-05,21.46
6.9478e-05,0.0,['6/02/1991'],0.00017010000000000001,0.01920180801972671,6.94781632014085e-05,22.68
0.00015284,0.0,['7/02/1991'],0.00018417989417989422,-0.0043381587507997504,0.000152838163539878,23.6
4.0185e-05,0.0,['8/02/1991'],0.00018076203703703704,0.007906504651935185,4.01849622816718e-05,23.38
0.00010739,0.0,['11/02/1991'],0.00016830476190476192,0.02536094048943933,0.000107386038469876,22.56
0.00011225,0.0,['12/02/1991'],0.00016385833333333336,-0.008391505214057812,0.000112254424247616,22.26
6.0842e-05,4.08588351962698e-05,['13/02/1991'],0.0001438953703703704,0.00958456392390302,1.9983340050907e-05,20.86
7.1533e-05,0.0,['14/02/1991'],0.00015257619047619048,-0.013092762446062563,7.15331472555105e-05,21.48
9.031e-05,7.19786896822231e-05,['15/02/1991'],0.0001266484457671958,0.013201151780658253,1.83314644987906e-05,19.57
5.6685e-05,0.0,['19/02/1991'],0.00013016719576719576,0.0008937640245578127,5.66853107220519e-05,19.84
6.9905e-05,5.28772048214208e-05,['20/02/1991'],0.00016385833333333336,-0.011572154787525638,1.70277038918409e-05,22.26
2.3531e-05,0.0,['21/02/1991'],0.0001427937830687831,-0.0004656832616239809,2.35307401189092e-05,20.78
0.00014858,0.0,['22/02/1991'],0.00014597225529100529,0.0018614332932199457,0.000148575719481009,21.01
0.00011707,0.0,['25/02/1991'],0.00017281071428571428,0.004393452374073298,0.000117070267548645,22.86
6.1919e-05,0.0,['26/02/1991'],0.0001373493386243386,-0.012190762834104934,6.19192642799878e-05,20.38
6.2696e-05,0.0,['27/02/1991'],0.00014946679894179896,0.013496885468766812,6.26958275618544e-05,21.26
7.6772e-05,0.0,['28/02/1991'],0.0001490452711640212,-0.0018236011640422078,7.67723213047107e-05,21.23
0.00017747,0.0,['1/03/1991'],0.00014645900297619052,0.009219904236187524,0.00017746993706376,21.045
5.4386e-05,0.0,['4/03/1991'],0.0001438953703703704,-0.003081916470207551,5.43858735791483e-05,20.86
7.1387e-05,0.0,['5/03/1991'],0.00013829447751322751,0.01981165260766587,7.1386875215912e-05,20.45
9.1851e-05,0.0,['6/03/1991'],0.00013965029761904763,-0.0014610370647430123,9.18512446074688e-05,20.55
3.4564e-05,0.0,['7/03/1991'],0.00014652860449735453,-0.000691415834373612,3.4564133297093e-05,21.05
0.00016093,0.0,['8/03/1991'],0.00014320638227513225,-0.00255706928878417,0.000160932476528688,20.81
1.0507e-05,0.0,['11/03/1991'],0.00014417142857142855,-0.005241074114442461,1.05068889510101e-05,20.88
3.6314e-05,0.0,['12/03/1991'],0.00011712711640211643,-0.007967526200497973,3.63138975385678e-05,18.82
4.2309e-05,0.0,['13/03/1991'],8.561114417989417e-05,0.012194617946068555,4.23089774278797e-05,16.09
8.6365e-05,0.0,['14/03/1991'],7.381071428571429e-05,-0.002860696805654578,8.63649761044796e-05,14.94
3.799e-05,0.0,['15/03/1991'],7.34160052910053e-05,0.0002409348282948052,3.79904246513122e-05,14.9
0.00010509,0.0,['18/03/1991'],8.244844576719576e-05,-0.003969429913599492,0.000105090592734161,15.79
0.00012688,8.8145310592048e-05,['19/03/1991'],8.582410714285714e-05,-0.014945452140857657,3.87308627519516e-05,16.11
2.8727e-05,0.0,['20/03/1991'],8.507989417989417e-05,0.0036214658849589684,2.87270687965572e-05,16.04
6.0955e-05,4.52687220859816e-05,['21/03/1991'],9.400119047619048e-05,-0.003648744687966643,1.56862591116397e-05,16.86
2.7574e-05,0.0,['22/03/1991'],8.992066798941798e-05,0.0024521168595639216,2.75739626861952e-05,16.49
3.1677e-05,0.0,['25/03/1991'],9.288941798941802e-05,0.006374545191705185,3.16765053580754e-05,16.76
5.2112e-05,0.0,['26/03/1991'],8.796828703703702e-05,0.017343257004420746,5.21118945279621e-05,16.31
5.2791e-05,0.0,['27/03/1991'],9.057622354497354e-05,-0.0025277735803801273,5.27907115870925e-05,16.55
1.5246e-05,0.0,['28/03/1991'],9.42243386243386e-05,-0.0003464034035464945,1.52459536392324e-05,16.88
8.5452e-05,0.0,['1/04/1991'],0.00010034933862433865,-0.010502159432430477,8.54517606310666e-05,17.42
8.5468e-05,0.0,['2/04/1991'],0.00010011904761904762,0.02184423565265027,8.54681363005236e-05,17.4
4.2642e-05,0.0,['3/04/1991'],0.00010255029761904762,-0.001476715631468546,4.26423559568752e-05,17.61
6.3599e-05,0.0,['4/04/1991'],0.00010726193783068785,0.0021879251126303485,6.35992555052785e-05,18.01
9.2059e-05,0.0,['5/04/1991'],0.00010278336640211639,-0.011680240851735883,9.20592988022004e-05,17.63
6.9492e-05,4.82050183595132e-05,['8/04/1991'],0.00010023416005291006,0.008753139359092594,2.12872305929082e-05,17.41
5.3423e-05,0.0,['9/04/1991'],0.0001338671957671958,-0.01356007058268616,5.34229979539659e-05,20.12
6.1448e-05,0.0,['10/04/1991'],0.00012872781084656088,-0.0010981506641207324,6.1447669441936e-05,19.73
0.00012675,8.08674026759469e-05,['11/04/1991'],9.828624338624338e-05,0.01193439669057493,4.58805844640849e-05,17.24
0.00010637,0.0,['12/04/1991'],0.0001125669642857143,0.0073084504032638635,0.000106367356928762,18.45
5.9238e-05,0.0,['15/04/1991'],9.002976190476191e-05,0.0020746078161387148,5.92382302507295e-05,16.5
4.7342e-05,0.0,['16/04/1991'],8.276203703703704e-05,0.016727539785227778,4.73418222020486e-05,15.82
4.139e-05,0.0,['17/04/1991'],7.914050925925927e-05,0.007274441836082524,4.13895368569829e-05,15.47
3.5024e-05,0.0,['18/04/1991'],8.742976190476193e-05,-0.005109715704697282,3.50239185409128e-05,16.26
4.8081e-05,2.76441735066963e-05,['19/04/1991'],8.13037037037037e-05,-0.011026954069530456,2.04363614834938e-05,15.68
3.3573e-05,0.0,['22/04/1991'],9.31112433862434e-05,-0.008495117415437625,3.35730596249745e-05,16.78
4.9038e-05,0.0,['23/04/1991'],9.579378306878306e-05,0.0021240059905327513,4.90384895822981e-05,17.02
2.3551e-05,0.0,['24/04/1991'],9.244656084656083e-05,0.0026160220015107867,2.35514364844052e-05,16.72
5.0514e-05,0.0,['25/04/1991'],9.726273148148147e-05,-0.009212542682420506,5.05135547385496e-05,17.15
5.6647e-05,0.0,['26/04/1991'],9.86286044973545e-05,-0.0006066440899776498,5.66465918769734e-05,17.27
8.7818e-05,0.0,['29/04/1991'],0.00011038125,-0.014242681106972563,8.78182871311215e-05,18.27
0.00016659,0.0,['30/04/1991'],0.00011001904761904761,0.0044859888314350135,0.000166585187205322,18.24
3.8254e-05,0.0,['1/05/1991'],0.0001044222552910053,0.013101837695127913,3.82541666427789e-05,17.77
2.2621e-05,0.0,['2/05/1991'],0.0001015047619047619,0.000604618780001916,2.26212110390837e-05,17.52
1.9967e-05,0.0,['3/05/1991'],9.828624338624338e-05,0.0007355645789541326,1.99674460475881e-05,17.24
2.0785e-05,0.0,['6/05/1991'],0.00010619259259259263,-0.001892546038544468,2.07852298207256e-05,17.92
3.4481e-05,0.0,['7/05/1991'],0.0001008107142857143,-0.0072881230970133805,3.44808821729919e-05,17.46
3.1368e-05,0.0,['8/05/1991'],0.00010453981481481482,0.0031488588261071237,3.13680246569113e-05,17.78
7.8935e-05,0.0,['9/05/1991'],9.748971560846563e-05,0.012445025144163955,7.89347957439567e-05,17.17
6.9076e-05,0.0,['10/05/1991'],0.00010173664021164022,-0.019790102912770596,6.90756406037255e-05,17.54
1.9086e-05,0.0,['13/05/1991'],0.00010313346560846562,0.0027109651154634015,1.90858185966991e-05,17.66
7.5825e-05,0.0,['14/05/1991'],0.00010714285714285715,-0.01373655315000773,7.5824997389355e-05,18.0
6.31e-05,0.0,['15/05/1991'],0.00011171441798941799,-0.008241173920762618,6.3100027241448e-05,18.38
4.826e-05,0.0,['16/05/1991'],9.828624338624338e-05,0.00977382368771439,4.82602824534673e-05,17.24
5.3365e-05,0.0,['17/05/1991'],9.156402116402117e-05,0.0005372156244057699,5.33652635579618e-05,16.64
2.0807e-05,0.0,['20/05/1991'],9.669642857142859e-05,-0.0002954328784564254,2.08068487008193e-05,17.1
4.5424e-05,0.0,['21/05/1991'],8.539844576719578e-05,0.008212664701501792,4.54244002406848e-05,16.07
2.2325e-05,0.0,['22/05/1991'],8.635767195767195e-05,0.0022354108890924084,2.23250987618009e-05,16.16
5.3655e-05,0.0,['23/05/1991'],8.582410714285714e-05,-0.0032749812936532893,5.36552998576442e-05,16.11
2.5427e-05,0.0,['24/05/1991'],7.67040013227513e-05,0.006724724657535695,2.54266179985518e-05,15.23
3.214e-05,0.0,['28/05/1991'],8.120003306878309e-05,0.011719449935281687,3.21400177448693e-05,15.67
2.7946e-05,0.0,['29/05/1991'],8.360119047619049e-05,0.0022230077283265787,2.79459444535961e-05,15.9
4.1392e-05,0.0,['30/05/1991'],8.486785714285715e-05,0.010834792579133234,4.13921293319382e-05,16.02
5.3012e-05,0.0,['31/05/1991'],8.391696428571428e-05,0.007389418142162841,5.3011677569707e-05,15.93
2.3041e-05,0.0,['3/06/1991'],9.41127314814815e-05,-0.004550779813764129,2.30413669368487e-05,16.87
2.4526e-05,0.0,['4/06/1991'],8.646458333333334e-05,-0.0008249549320650446,2.45257168872919e-05,16.17
4.1752e-05,0.0,['5/06/1991'],8.894179894179892e-05,-0.006857938708579611,4.17523206358237e-05,16.4
3.6987e-05,0.0,['6/06/1991'],9.478336640211641e-05,-0.003798526786097051,3.69874606822537e-05,16.93
4.5539e-05,0.0,['7/06/1991'],9.534404761904764e-05,-0.011008419822220469,4.55392145092929e-05,16.98
1.8561e-05,0.0,['10/06/1991'],0.00010092622354497354,-0.002269130261235412,1.85614648154485e-05,17.47
2.6343e-05,0.0,['11/06/1991'],9.920052910052911e-05,0.00652960377919766,2.63434211473769e-05,17.32
8.6085e-05,0.0,['12/06/1991'],0.00010383544973544974,-0.01161422584042281,8.60847193372703e-05,17.72
2.3308e-05,0.0,['13/06/1991'],9.545638227513227e-05,0.002598505996267642,2.33083127148114e-05,16.99
9.8223e-05,6.73150721481577e-05,['14/06/1991'],8.444457671957672e-05,0.012264602624326377,3.09083833268742e-05,15.98
1.4167e-05,0.0,['17/06/1991'],7.944775132275133e-05,-0.005666183413370957,1.41669043989442e-05,15.5
3.276e-05,1.95407053729934e-05,['18/06/1991'],8.614404761904764e-05,-0.004059474153434342,1.3219630322489e-05,16.14
6.975e-05,4.7092393836684e-05,['19/06/1991'],0.00010057989417989418,-0.00928782815047435,2.26579201360221e-05,17.44
2.449e-05,0.0,['20/06/1991'],9.277860449735451e-05,0.0008794020633092636,2.4489518073029e-05,16.75
2.4276e-05,0.0,['21/06/1991'],9.013892195767199e-05,0.006187201914521813,2.42757962943728e-05,16.51
0.00011284,9.69011275841931e-05,['24/06/1991'],0.00011050211640211643,-0.01819227669170807,1.59431792738242e-05,18.28
2.4428e-05,0.0,['25/06/1991'],0.00010536458333333337,-0.0007821033584121444,2.44283212226159e-05,17.85
5.5584e-05,0.0,['26/06/1991'],0.0001069048941798942,0.0025328748182364275,5.55841385272527e-05,17.98
3.504e-05,0.0,['27/06/1991'],0.00010560082671957673,0.007533648682471773,3.50395553774293e-05,17.87
5.6508e-05,0.0,['28/06/1991'],0.00012638971560846563,-0.00869150811845828,5.65082106041312e-05,19.55
9.381e-05,0.0,['1/07/1991'],0.00011489735449735452,0.018049296524018852,9.38103328982798e-05,18.64
4.0077e-06,0.0,['2/07/1991'],0.00010278336640211639,-0.0011914376765170553,4.00765068417803e-06,17.63
0.00011651,6.7388679128971e-05,['3/07/1991'],0.00012535744047619047,-0.011028348322738449,4.91187830676454e-05,19.47
2.2031e-05,0.0,['5/07/1991'],0.0001113500330687831,0.0020069312739615496,2.20312958548472e-05,18.35
0.00010754,0.0,['8/07/1991'],0.00013613892195767194,0.010265774578189132,0.000107538807402661,20.29
2.9788e-05,0.0,['9/07/1991'],0.00012911957671957677,-0.0048537990658492035,2.97876634409244e-05,19.76
0.00011122,7.72802928915353e-05,['10/07/1991'],0.00012177781084656088,-0.0009842389568904572,3.39435410904323e-05,19.19
4.3592e-05,0.0,['11/07/1991'],0.00010000400132275133,0.003268193845735205,4.35919469627668e-05,17.39
6.3041e-05,0.0,['12/07/1991'],0.00011062304894179892,0.00866332245451416,6.30405785276011e-05,18.29
1.7961e-05,0.0,['15/07/1991'],0.00010453981481481482,0.005612099068295288,1.79614419761483e-05,17.78
2.24e-05,0.0,['16/07/1991'],0.00010115744047619044,-0.002225335700326039,2.23995871386814e-05,17.49
1.8983e-05,0.0,['17/07/1991'],0.0001015047619047619,-0.0009439900008745957,1.89832187683915e-05,17.52
2.9514e-05,0.0,['18/07/1991'],8.223971560846563e-05,0.01093220724004142,2.95135262987611e-05,15.77
1.4299e-05,0.0,['19/07/1991'],7.944775132275133e-05,-0.0029886065462416114,1.42987729877207e-05,15.5
2.2763e-05,0.0,['22/07/1991'],9.444775132275131e-05,-0.0034936810402335216,2.27634763254606e-05,16.9
2.2097e-05,0.0,['23/07/1991'],9.090489417989416e-05,-0.00907785323566378,2.20966391295396e-05,16.58
2.3162e-05,0.0,['24/07/1991'],8.905029761904762e-05,-0.002057885326406832,2.31618659528599e-05,16.41
1.9122e-05,1.20128077852693e-05,['25/07/1991'],8.192711640211641e-05,0.006108497140560137,7.10878837262485e-06,15.74
2.086e-05,0.0,['26/07/1991'],7.89360119047619e-05,-7.875152585142965e-05,2.08601689816132e-05,15.45
1.9512e-05,0.0,['29/07/1991'],8.120003306878309e-05,0.005810926203712102,1.95119934909404e-05,15.67
2.0143e-05,0.0,['30/07/1991'],7.914050925925927e-05,0.009196781022797772,2.01427788557353e-05,15.47
1.3117e-05,9.86659932750942e-06,['31/07/1991'],7.620119047619047e-05,0.0028921905247551245,3.25004335093366e-06,15.18
1.448e-05,0.0,['1/08/1991'],7.914050925925927e-05,-0.0017808064789029223,1.44803511725668e-05,15.47
4.8241e-05,0.0,['2/08/1991'],7.700648148148148e-05,0.00015497869074031627,4.82409086859074e-05,15.26
1.6088e-05,0.0,['5/08/1991'],8.381164021164021e-05,-0.005490534874613912,1.60883318276894e-05,15.92
7.3909e-05,0.0,['6/08/1991'],7.985833333333333e-05,0.014336054107555826,7.39090304334263e-05,15.54
1.1384e-05,0.0,['7/08/1991'],8.006402116402118e-05,-0.00015361376409528434,1.1383655591228e-05,15.56
3.6551e-05,2.58451896924944e-05,['8/08/1991'],8.444457671957672e-05,-0.0031799790863571513,1.07055605327407e-05,15.98
1.9892e-05,0.0,['9/08/1991'],7.89360119047619e-05,-0.005666905073229693,1.98920238127492e-05,15.45
1.4257e-05,0.0,['12/08/1991'],7.700648148148148e-05,0.0023221622014932496,1.42569373496488e-05,15.26
6.2206e-05,0.0,['13/08/1991'],7.175029761904763e-05,0.004115020466501578,6.22059978175066e-05,14.73
4.6941e-05,0.0,['14/08/1991'],7.530029761904763e-05,0.0007183908354936538,4.69407350188345e-05,15.09
2.2567e-05,0.0,['15/08/1991'],7.630162037037038e-05,-0.001462982948975599,2.25674681620607e-05,15.19
9.6359e-05,0.0,['16/08/1991'],8.476193783068785e-05,-0.00967861886825316,9.63592947842741e-05,16.01
0.0004388,0.0,['19/08/1991'],0.00014848416005291008,-0.02391033138099618,0.000438803121612354,21.19
0.00012658,0.0,['20/08/1991'],0.0001176255291005291,0.007831763803837849,0.00012657980345487,18.86
0.00023483,0.00017542076035079,['21/08/1991'],8.068267195767197e-05,0.02898828988218183,5.94072174729335e-05,15.62
9.1807e-06,0.0,['22/08/1991'],7.039289021164022e-05,0.0018927773197447454,9.18072534175407e-06,14.59
9.789e-05,8.4009439270483e-05,['23/08/1991'],6.866669973544975e-05,0.007231094525749767,1.38802627104094e-05,14.41
7.9622e-06,4.51842481091985e-06,['26/08/1991'],7.253177910052911e-05,-0.0008121621725071334,3.44380856563313e-06,14.81
1.5639e-05,0.0,['27/08/1991'],7.903822751322753e-05,-0.002007854177493375,1.5639239308795e-05,15.46
1.3204e-05,0.0,['28/08/1991'],7.751193783068785e-05,0.009066796315040392,1.32041206768763e-05,15.31
2.1037e-05,0.0,['29/08/1991'],7.26297619047619e-05,-0.0004286921173694846,2.10374478479395e-05,14.82
1.9245e-05,0.0,['30/08/1991'],6.914404761904764e-05,-0.0026265957770267526,1.92452898733059e-05,14.46
5.6549e-05,0.0,['3/09/1991'],9.079527116402118e-05,-0.008329360733808631,5.65485655395566e-05,16.57
4.1009e-05,0.0,['4/09/1991'],9.760330687830689e-05,-0.005574606570637932,4.10086608736742e-05,17.18
1.2675e-05,0.0,['5/09/1991'],9.908601190476188e-05,-0.002130637044807519,1.26745759013852e-05,17.31
3.3207e-05,0.0,['6/09/1991'],9.288941798941802e-05,-0.00010279605272198496,3.32072644317956e-05,16.76
1.1356e-05,0.0,['9/09/1991'],0.00010395267857142859,-0.0013630462331247171,1.13557963485661e-05,17.73
5.2418e-05,0.0,['10/09/1991'],0.00010977791005291005,-0.010373510171677931,5.24179127041394e-05,18.22
7.5744e-06,0.0,['11/09/1991'],0.00010666719576719579,0.0013772496167765837,7.5744393842095e-06,17.96
2.2541e-05,0.0,['12/09/1991'],8.689289021164024e-05,0.005825787097104074,2.25413928681959e-05,16.21
3.5138e-05,0.0,['13/09/1991'],0.0001057190476190476,-0.009728586451789553,3.51383560725062e-05,17.88
2.103e-05,1.23218024454269e-05,['16/09/1991'],0.00010501071428571427,0.005692984948297838,8.70837880119766e-06,17.82
2.1353e-05,0.0,['17/09/1991'],0.00010336719576719574,-0.0007260657927098761,2.13533408631164e-05,17.68
1.5021e-05,0.0,['18/09/1991'],0.00010196878306878304,0.003728449246956731,1.50214056611038e-05,17.56
2.611e-05,0.0,['19/09/1991'],0.00010196878306878304,0.0016010332664623042,2.61103396798938e-05,17.56
1.5146e-05,0.0,['20/09/1991'],9.647037037037035e-05,0.0009284572802934858,1.51456981918074e-05,17.08
1.8485e-05,0.0,['23/09/1991'],8.8725e-05,-0.005169038698330884,1.84846701971736e-05,16.38
4.0498e-05,0.0,['24/09/1991'],8.507989417989417e-05,0.004627543384505194,4.04977024113126e-05,16.04
7.4017e-06,0.0,['25/09/1991'],8.13037037037037e-05,-0.0021430700568432553,7.40166132765018e-06,15.68
